participantId,trialId,trialOrder,responseId,status,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,configHash
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Tennis-Vis-Q1","10","voq7","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the largest set present in the largest intersection?","2","undefined","undefined","undefined","2024-07-29T23:02:12.561Z","2024-07-29T23:02:29.136Z","16575","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Tennis-Vis-Q1","10","voq8","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the all-set intersection (intersection having all the sets) present? ","1","undefined","undefined","undefined","2024-07-29T23:02:12.561Z","2024-07-29T23:02:29.136Z","16575","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Tennis-Vis-Q2","11","voq1","completed","100.00","Content: Visualization Only","Rate the content:","How confident are you in your answers?","5","undefined","undefined","undefined","2024-07-29T23:02:29.192Z","2024-07-29T23:02:33.149Z","3957","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Tennis-Vis-Q2","11","voq2","completed","100.00","Content: Visualization Only","Rate the content:","How well did you understand the information presented?","3","undefined","undefined","undefined","2024-07-29T23:02:29.192Z","2024-07-29T23:02:33.149Z","3957","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Tennis-Vis-Q2","11","voq3","completed","100.00","Content: Visualization Only","Rate the content:","How effective was the plot at conveying information?","5","undefined","undefined","undefined","2024-07-29T23:02:29.192Z","2024-07-29T23:02:33.149Z","3957","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Tennis-Vis-Q3","12","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the chart:","What are your insights and take-aways from this plot for this data?","test2","undefined","undefined","undefined","2024-07-29T23:02:33.166Z","2024-07-29T23:02:36.754Z","3588","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Covid-Both-Q1","13","voq1","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How many sets are there?","6","undefined","0","100","2024-07-29T23:02:36.780Z","2024-07-29T23:02:53.898Z","17118","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Covid-Both-Q1","13","voq2","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","What is the largest set?","Cough","undefined","undefined","undefined","2024-07-29T23:02:36.780Z","2024-07-29T23:02:53.898Z","17118","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Covid-Both-Q1","13","voq3","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","What is the largest intersection?","Anosmia","undefined","undefined","undefined","2024-07-29T23:02:36.780Z","2024-07-29T23:02:53.898Z","17118","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Covid-Both-Q1","13","voq4","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How large is the largest intersection?","700","undefined","0","1000000000","2024-07-29T23:02:36.780Z","2024-07-29T23:02:53.898Z","17118","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Covid-Both-Q1","13","voq5","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How many sets make up the largest intersection?","Low set","undefined","undefined","undefined","2024-07-29T23:02:36.780Z","2024-07-29T23:02:53.898Z","17118","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Covid-Both-Q1","13","voq6","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How similar are the set sizes?","Diverging a lot","undefined","undefined","undefined","2024-07-29T23:02:36.780Z","2024-07-29T23:02:53.898Z","17118","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Covid-Both-Q1","13","voq7","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","Is the largest set present in the largest intersection?","2","undefined","undefined","undefined","2024-07-29T23:02:36.780Z","2024-07-29T23:02:53.898Z","17118","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Covid-Both-Q1","13","voq8","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","Is the all-set intersection (intersection having all the sets) present? ","2","undefined","undefined","undefined","2024-07-29T23:02:36.780Z","2024-07-29T23:02:53.898Z","17118","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Covid-Both-Q2","14","voq1","completed","100.00","Content: Text and Visual","Rate the content:","How confident are you in your answers?","5","undefined","undefined","undefined","2024-07-29T23:02:53.912Z","2024-07-29T23:02:58.658Z","4746","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Covid-Both-Q2","14","voq2","completed","100.00","Content: Text and Visual","Rate the content:","How well did you understand the information presented?","4","undefined","undefined","undefined","2024-07-29T23:02:53.912Z","2024-07-29T23:02:58.658Z","4746","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Covid-Both-Q2","14","voq3","completed","100.00","Content: Text and Visual","Rate the content:","How effective was the content at conveying information?","5","undefined","undefined","undefined","2024-07-29T23:02:53.912Z","2024-07-29T23:02:58.658Z","4746","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Covid-Both-Q3","15","voq1","completed","100.00","Content: Text and Visual","Please answer the following question about the content:","What are your insights and take-aways from the plot and the description for this data?","test3","undefined","undefined","undefined","2024-07-29T23:02:58.666Z","2024-07-29T23:03:04.283Z","5617","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Post Study Survey","16","q1","completed","100.00","undefined","undefined","Which presentation modality did you find most effective?","Just Visualization","undefined","undefined","undefined","2024-07-29T23:03:04.361Z","2024-07-29T23:03:22.396Z","18035","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Post Study Survey","16","q2","completed","100.00","undefined","undefined","Which condition did you find the least effective?","Text and Visualization Combined","undefined","undefined","undefined","2024-07-29T23:03:04.361Z","2024-07-29T23:03:22.396Z","18035","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Post Study Survey","16","q3","completed","100.00","undefined","undefined","If you were to receive information in the future, which format would you prefer?","Just Visualization","undefined","undefined","undefined","2024-07-29T23:03:04.361Z","2024-07-29T23:03:22.396Z","18035","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Post Study Survey","16","q4","completed","100.00","undefined","undefined","Did you find UpSet plots easy to read?","5","undefined","undefined","undefined","2024-07-29T23:03:04.361Z","2024-07-29T23:03:22.396Z","18035","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Post Study Survey","16","q5","completed","100.00","undefined","undefined","Did you find the text descriptions easy to read?","5","undefined","undefined","undefined","2024-07-29T23:03:04.361Z","2024-07-29T23:03:22.396Z","18035","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Post Study Survey","16","q6","completed","100.00","undefined","undefined","Did you find the text description too short or too long?","3","undefined","undefined","undefined","2024-07-29T23:03:04.361Z","2024-07-29T23:03:22.396Z","18035","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Post Study Survey","16","q7","completed","100.00","undefined","undefined","Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?","test4","undefined","undefined","undefined","2024-07-29T23:03:04.361Z","2024-07-29T23:03:22.396Z","18035","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Post Study Survey","16","q8","completed","100.00","undefined","undefined","How experienced are you with Data Visualization?","3","undefined","undefined","undefined","2024-07-29T23:03:04.361Z","2024-07-29T23:03:22.396Z","18035","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
"e78b4a59-2483-4f3b-a4b1-e046e06e1e26","Post Study Survey","16","q9","completed","100.00","undefined","undefined","Do you have any other comments?","","undefined","undefined","undefined","2024-07-29T23:03:04.361Z","2024-07-29T23:03:22.396Z","18035","ecdced17dc1fd86b8b83f4914646d257990133f94230749d2417f2136be6214d"
