participantId,trialId,trialOrder,responseId,status,percentComplete,description,responsePrompt,answer,correctAnswer,isCorrectlyAnswered,responseMin,responseMax,startTime,endTime,duration,cleaned_times,dataset
5bf60707345b9b00016f0e97,Tennis-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a bit,Roughly equal,False,undefined,undefined,2024-08-28T22:19:19.332Z,2024-08-28T22:22:30.186Z,190854,136927,Tennis Grand Slam Winners
5bf60707345b9b00016f0e97,Tennis-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-28T22:19:19.332Z,2024-08-28T22:22:30.186Z,190854,136927,Tennis Grand Slam Winners
5bf60707345b9b00016f0e97,Tennis-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-28T22:19:19.332Z,2024-08-28T22:22:30.186Z,190854,136927,Tennis Grand Slam Winners
5bf60707345b9b00016f0e97,Tennis-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-28T22:22:30.197Z,2024-08-28T22:22:38.370Z,8173,8173,Tennis Grand Slam Winners
5bf60707345b9b00016f0e97,Tennis-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-28T22:22:30.197Z,2024-08-28T22:22:38.370Z,8173,8173,Tennis Grand Slam Winners
5bf60707345b9b00016f0e97,Tennis-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-28T22:22:30.197Z,2024-08-28T22:22:38.370Z,8173,8173,Tennis Grand Slam Winners
5bf60707345b9b00016f0e97,Tennis-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,Most of the grand slam winners in tennis were at the Australian or French Open,undefined,undefined,undefined,undefined,2024-08-28T22:22:38.376Z,2024-08-28T22:23:22.046Z,43670,43670,Tennis Grand Slam Winners
5c6c260dce4e560001f75731,Tennis-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,4,4,True,0,100,2024-08-21T22:41:15.893Z,2024-08-21T22:42:17.443Z,61550,61550,Tennis Grand Slam Winners
5c6c260dce4e560001f75731,Tennis-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T22:41:15.893Z,2024-08-21T22:42:17.443Z,61550,61550,Tennis Grand Slam Winners
5c6c260dce4e560001f75731,Tennis-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T22:41:15.893Z,2024-08-21T22:42:17.443Z,61550,61550,Tennis Grand Slam Winners
5c6c260dce4e560001f75731,Tennis-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T22:41:15.893Z,2024-08-21T22:42:17.443Z,61550,61550,Tennis Grand Slam Winners
5c6c260dce4e560001f75731,Tennis-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T22:41:15.893Z,2024-08-21T22:42:17.443Z,61550,61550,Tennis Grand Slam Winners
5c6c260dce4e560001f75731,Tennis-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a bit,Roughly equal,False,undefined,undefined,2024-08-21T22:41:15.893Z,2024-08-21T22:42:17.443Z,61550,61550,Tennis Grand Slam Winners
5c6c260dce4e560001f75731,Tennis-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-21T22:41:15.893Z,2024-08-21T22:42:17.443Z,61550,61550,Tennis Grand Slam Winners
5c6c260dce4e560001f75731,Tennis-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T22:41:15.893Z,2024-08-21T22:42:17.443Z,61550,61550,Tennis Grand Slam Winners
5c6c260dce4e560001f75731,Tennis-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T22:42:17.473Z,2024-08-21T22:42:38.559Z,21086,21086,Tennis Grand Slam Winners
5c6c260dce4e560001f75731,Tennis-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T22:42:17.473Z,2024-08-21T22:42:38.559Z,21086,21086,Tennis Grand Slam Winners
5c6c260dce4e560001f75731,Tennis-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T22:42:17.473Z,2024-08-21T22:42:38.559Z,21086,21086,Tennis Grand Slam Winners
5c6c260dce4e560001f75731,Tennis-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,there is not much difference between the sets,undefined,undefined,undefined,undefined,2024-08-21T22:42:38.589Z,2024-08-21T22:43:06.855Z,28266,28266,Tennis Grand Slam Winners
5dd71896670d1a6af9f20eee,Organizations-Both-Q1,13,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,18,8,True,0,100,2024-08-15T00:01:14.799Z,2024-08-15T00:03:42.574Z,147775,147775,International Organizations
5dd71896670d1a6af9f20eee,Organizations-Both-Q1,13,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-15T00:01:14.799Z,2024-08-15T00:03:42.574Z,147775,147775,International Organizations
5dd71896670d1a6af9f20eee,Organizations-Both-Q1,13,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"UNESCO,Interpol,WHO,UN,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-15T00:01:14.799Z,2024-08-15T00:03:42.574Z,147775,147775,International Organizations
5dd71896670d1a6af9f20eee,Organizations-Both-Q1,13,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-15T00:01:14.799Z,2024-08-15T00:03:42.574Z,147775,147775,International Organizations
5dd71896670d1a6af9f20eee,Organizations-Both-Q1,13,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-15T00:01:14.799Z,2024-08-15T00:03:42.574Z,147775,147775,International Organizations
5dd71896670d1a6af9f20eee,Organizations-Both-Q1,13,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-15T00:01:14.799Z,2024-08-15T00:03:42.574Z,147775,147775,International Organizations
5dd71896670d1a6af9f20eee,Organizations-Both-Q1,13,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-15T00:01:14.799Z,2024-08-15T00:03:42.574Z,147775,147775,International Organizations
5dd71896670d1a6af9f20eee,Organizations-Both-Q1,13,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-15T00:01:14.799Z,2024-08-15T00:03:42.574Z,147775,147775,International Organizations
5dd71896670d1a6af9f20eee,Organizations-Both-Q2,14,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,3,undefined,undefined,undefined,undefined,2024-08-15T00:03:42.622Z,2024-08-15T00:03:52.325Z,9703,9703,International Organizations
5dd71896670d1a6af9f20eee,Organizations-Both-Q2,14,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,2,undefined,undefined,undefined,undefined,2024-08-15T00:03:42.622Z,2024-08-15T00:03:52.325Z,9703,9703,International Organizations
5dd71896670d1a6af9f20eee,Organizations-Both-Q2,14,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,3,undefined,undefined,undefined,undefined,2024-08-15T00:03:42.622Z,2024-08-15T00:03:52.325Z,9703,9703,International Organizations
5dd71896670d1a6af9f20eee,Organizations-Both-Q3,15,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"This one had even more information, and helped me recognize where I may have made errors in previous datasets.",undefined,undefined,undefined,undefined,2024-08-15T00:03:52.355Z,2024-08-15T00:04:31.684Z,39329,39329,International Organizations
5deb9c5a4de9422935efe5e7,Organizations-Both-Q1,13,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,8,8,True,0,100,2024-08-28T20:34:40.176Z,2024-08-28T20:35:44.939Z,64763,64763,International Organizations
5deb9c5a4de9422935efe5e7,Organizations-Both-Q1,13,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-28T20:34:40.176Z,2024-08-28T20:35:44.939Z,64763,64763,International Organizations
5deb9c5a4de9422935efe5e7,Organizations-Both-Q1,13,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"Interpol,UN,UNESCO,UPU,WHO","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-28T20:34:40.176Z,2024-08-28T20:35:44.939Z,64763,64763,International Organizations
5deb9c5a4de9422935efe5e7,Organizations-Both-Q1,13,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-28T20:34:40.176Z,2024-08-28T20:35:44.939Z,64763,64763,International Organizations
5deb9c5a4de9422935efe5e7,Organizations-Both-Q1,13,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-28T20:34:40.176Z,2024-08-28T20:35:44.939Z,64763,64763,International Organizations
5deb9c5a4de9422935efe5e7,Organizations-Both-Q1,13,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-28T20:34:40.176Z,2024-08-28T20:35:44.939Z,64763,64763,International Organizations
5deb9c5a4de9422935efe5e7,Organizations-Both-Q1,13,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-28T20:34:40.176Z,2024-08-28T20:35:44.939Z,64763,64763,International Organizations
5deb9c5a4de9422935efe5e7,Organizations-Both-Q1,13,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-28T20:34:40.176Z,2024-08-28T20:35:44.939Z,64763,64763,International Organizations
5deb9c5a4de9422935efe5e7,Organizations-Both-Q2,14,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-28T20:35:44.959Z,2024-08-28T20:35:49.567Z,4608,4608,International Organizations
5deb9c5a4de9422935efe5e7,Organizations-Both-Q2,14,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-28T20:35:44.959Z,2024-08-28T20:35:49.567Z,4608,4608,International Organizations
5deb9c5a4de9422935efe5e7,Organizations-Both-Q2,14,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-28T20:35:44.959Z,2024-08-28T20:35:49.567Z,4608,4608,International Organizations
5deb9c5a4de9422935efe5e7,Organizations-Both-Q3,15,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,a big gap between the most members and the least. The top ones are largely similar. very few have no members. there are either a lot of members or not.,undefined,undefined,undefined,undefined,2024-08-28T20:35:49.578Z,2024-08-28T20:37:41.107Z,111529,111529,International Organizations
5dff767f69a117bc2fbd4be8,Covid-Both-Q1,13,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,6,6,True,0,100,2024-08-27T20:27:03.290Z,2024-08-27T20:31:10.499Z,247209,247209,Covid Symptoms
5dff767f69a117bc2fbd4be8,Covid-Both-Q1,13,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-27T20:27:03.290Z,2024-08-27T20:31:10.499Z,247209,247209,Covid Symptoms
5dff767f69a117bc2fbd4be8,Covid-Both-Q1,13,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-27T20:27:03.290Z,2024-08-27T20:31:10.499Z,247209,247209,Covid Symptoms
5dff767f69a117bc2fbd4be8,Covid-Both-Q1,13,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-27T20:27:03.290Z,2024-08-27T20:31:10.499Z,247209,247209,Covid Symptoms
5dff767f69a117bc2fbd4be8,Covid-Both-Q1,13,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-27T20:27:03.290Z,2024-08-27T20:31:10.499Z,247209,247209,Covid Symptoms
5dff767f69a117bc2fbd4be8,Covid-Both-Q1,13,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-27T20:27:03.290Z,2024-08-27T20:31:10.499Z,247209,247209,Covid Symptoms
5dff767f69a117bc2fbd4be8,Covid-Both-Q1,13,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-27T20:27:03.290Z,2024-08-27T20:31:10.499Z,247209,247209,Covid Symptoms
5dff767f69a117bc2fbd4be8,Covid-Both-Q1,13,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-27T20:27:03.290Z,2024-08-27T20:31:10.499Z,247209,247209,Covid Symptoms
5dff767f69a117bc2fbd4be8,Covid-Both-Q2,14,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-27T20:31:10.531Z,2024-08-27T20:31:19.276Z,8745,8745,Covid Symptoms
5dff767f69a117bc2fbd4be8,Covid-Both-Q2,14,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-27T20:31:10.531Z,2024-08-27T20:31:19.276Z,8745,8745,Covid Symptoms
5dff767f69a117bc2fbd4be8,Covid-Both-Q2,14,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-27T20:31:10.531Z,2024-08-27T20:31:19.276Z,8745,8745,Covid Symptoms
5dff767f69a117bc2fbd4be8,Covid-Both-Q3,15,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,I now understand how powerful combining both text and graphical works here. Taking a little more time to crosscheck visualisation with text gives greater (confidence in) accuracy and it is still very fast to parse the data.,undefined,undefined,undefined,undefined,2024-08-27T20:31:19.300Z,2024-08-27T20:33:28.266Z,128966,128966,Covid Symptoms
5e02e5144acfb9e385bb4c5a,Tennis-Both-Q1,10,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,4,4,True,0,100,2024-08-21T21:56:03.865Z,2024-08-21T21:57:24.241Z,80376,80376,Tennis Grand Slam Winners
5e02e5144acfb9e385bb4c5a,Tennis-Both-Q1,10,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T21:56:03.865Z,2024-08-21T21:57:24.241Z,80376,80376,Tennis Grand Slam Winners
5e02e5144acfb9e385bb4c5a,Tennis-Both-Q1,10,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T21:56:03.865Z,2024-08-21T21:57:24.241Z,80376,80376,Tennis Grand Slam Winners
5e02e5144acfb9e385bb4c5a,Tennis-Both-Q1,10,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T21:56:03.865Z,2024-08-21T21:57:24.241Z,80376,80376,Tennis Grand Slam Winners
5e02e5144acfb9e385bb4c5a,Tennis-Both-Q1,10,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T21:56:03.865Z,2024-08-21T21:57:24.241Z,80376,80376,Tennis Grand Slam Winners
5e02e5144acfb9e385bb4c5a,Tennis-Both-Q1,10,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Roughly equal,Roughly equal,True,undefined,undefined,2024-08-21T21:56:03.865Z,2024-08-21T21:57:24.241Z,80376,80376,Tennis Grand Slam Winners
5e02e5144acfb9e385bb4c5a,Tennis-Both-Q1,10,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-21T21:56:03.865Z,2024-08-21T21:57:24.241Z,80376,80376,Tennis Grand Slam Winners
5e02e5144acfb9e385bb4c5a,Tennis-Both-Q1,10,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:56:03.865Z,2024-08-21T21:57:24.241Z,80376,80376,Tennis Grand Slam Winners
